,Max Iter,Alpha,Num Node 1,Num Node 2,Accuracy
299,100,1e-05,19,19,0.473
300,100,1e-07,1,1,0.487
301,100,1e-07,1,3,0.487
302,100,1e-07,1,5,0.473
303,100,1e-07,1,7,0.509
304,100,1e-07,1,9,0.407
305,100,1e-07,1,11,0.466
306,100,1e-07,1,13,0.531
307,100,1e-07,1,15,0.531
308,100,1e-07,1,17,0.509
309,100,1e-07,1,19,0.469
310,100,1e-07,3,1,0.516
311,100,1e-07,3,3,0.571
312,100,1e-07,3,5,0.534
313,100,1e-07,3,7,0.571
314,100,1e-07,3,9,0.549
315,100,1e-07,3,11,0.491
316,100,1e-07,3,13,0.534
317,100,1e-07,3,15,0.491
318,100,1e-07,3,17,0.469
319,100,1e-07,3,19,0.447
320,100,1e-07,5,1,0.466
321,100,1e-07,5,3,0.491
322,100,1e-07,5,5,0.456
323,100,1e-07,5,7,0.509
324,100,1e-07,5,9,0.407
325,100,1e-07,5,11,0.469
326,100,1e-07,5,13,0.451
327,100,1e-07,5,15,0.611
328,100,1e-07,5,17,0.407
329,100,1e-07,5,19,0.469
330,100,1e-07,7,1,0.509
331,100,1e-07,7,3,0.571
332,100,1e-07,7,5,0.491
333,100,1e-07,7,7,0.429
334,100,1e-07,7,9,0.512
335,100,1e-07,7,11,0.531
336,100,1e-07,7,13,0.469
337,100,1e-07,7,15,0.491
338,100,1e-07,7,17,0.473
339,100,1e-07,7,19,0.531
340,100,1e-07,9,1,0.553
341,100,1e-07,9,3,0.571
342,100,1e-07,9,5,0.531
343,100,1e-07,9,7,0.469
344,100,1e-07,9,9,0.531
345,100,1e-07,9,11,0.513
346,100,1e-07,9,13,0.509
347,100,1e-07,9,15,0.447
348,100,1e-07,9,17,0.469
349,100,1e-07,9,19,0.451
350,100,1e-07,11,1,0.451
351,100,1e-07,11,3,0.346
352,100,1e-07,11,5,0.509
353,100,1e-07,11,7,0.531
354,100,1e-07,11,9,0.509
355,100,1e-07,11,11,0.549
356,100,1e-07,11,13,0.521
357,100,1e-07,11,15,0.633
358,100,1e-07,11,17,0.411
359,100,1e-07,11,19,0.469
360,100,1e-07,13,1,0.491
361,100,1e-07,13,3,0.469
362,100,1e-07,13,5,0.513
363,100,1e-07,13,7,0.473
364,100,1e-07,13,9,0.447
365,100,1e-07,13,11,0.491
366,100,1e-07,13,13,0.491
367,100,1e-07,13,15,0.571
368,100,1e-07,13,17,0.589
369,100,1e-07,13,19,0.571
370,100,1e-07,15,1,0.549
371,100,1e-07,15,3,0.553
372,100,1e-07,15,5,0.531
373,100,1e-07,15,7,0.531
374,100,1e-07,15,9,0.553
375,100,1e-07,15,11,0.553
376,100,1e-07,15,13,0.531
377,100,1e-07,15,15,0.513
378,100,1e-07,15,17,0.454
379,100,1e-07,15,19,0.469
380,100,1e-07,17,1,0.531
381,100,1e-07,17,3,0.571
382,100,1e-07,17,5,0.549
383,100,1e-07,17,7,0.513
384,100,1e-07,17,9,0.571
385,100,1e-07,17,11,0.429
386,100,1e-07,17,13,0.531
387,100,1e-07,17,15,0.614
388,100,1e-07,17,17,0.574
389,100,1e-07,17,19,0.487
390,100,1e-07,19,1,0.531
391,100,1e-07,19,3,0.509
392,100,1e-07,19,5,0.531
393,100,1e-07,19,7,0.411
394,100,1e-07,19,9,0.617
395,100,1e-07,19,11,0.549
396,100,1e-07,19,13,0.527
397,100,1e-07,19,15,0.531
398,100,1e-07,19,17,0.553
399,100,1e-07,19,19,0.531
400,500,0.001,1,1,0.654
401,500,0.001,1,3,0.654
402,500,0.001,1,5,0.654
403,500,0.001,1,7,0.654
404,500,0.001,1,9,0.654
405,500,0.001,1,11,0.654
406,500,0.001,1,13,0.654
407,500,0.001,1,15,0.654
408,500,0.001,1,17,0.654
409,500,0.001,1,19,0.654
410,500,0.001,3,1,0.574
411,500,0.001,3,3,0.654
412,500,0.001,3,5,0.654
413,500,0.001,3,7,0.654
414,500,0.001,3,9,0.654
415,500,0.001,3,11,0.654
416,500,0.001,3,13,0.654
417,500,0.001,3,15,0.654
418,500,0.001,3,17,0.654
419,500,0.001,3,19,0.654
420,500,0.001,5,1,0.654
421,500,0.001,5,3,0.654
422,500,0.001,5,5,0.654
423,500,0.001,5,7,0.654
424,500,0.001,5,9,0.654
425,500,0.001,5,11,0.654
426,500,0.001,5,13,0.654
427,500,0.001,5,15,0.654
428,500,0.001,5,17,0.654
429,500,0.001,5,19,0.654
430,500,0.001,7,1,0.614
431,500,0.001,7,3,0.614
432,500,0.001,7,5,0.654
433,500,0.001,7,7,0.654
434,500,0.001,7,9,0.654
435,500,0.001,7,11,0.654
436,500,0.001,7,13,0.654
437,500,0.001,7,15,0.654
438,500,0.001,7,17,0.654
439,500,0.001,7,19,0.654
440,500,0.001,9,1,0.574
441,500,0.001,9,3,0.654
442,500,0.001,9,5,0.614
443,500,0.001,9,7,0.654
444,500,0.001,9,9,0.654
445,500,0.001,9,11,0.654
446,500,0.001,9,13,0.654
447,500,0.001,9,15,0.654
448,500,0.001,9,17,0.654
449,500,0.001,9,19,0.654
450,500,0.001,11,1,0.633
451,500,0.001,11,3,0.616
452,500,0.001,11,5,0.654
453,500,0.001,11,7,0.654
454,500,0.001,11,9,0.654
455,500,0.001,11,11,0.654
456,500,0.001,11,13,0.654
457,500,0.001,11,15,0.654
458,500,0.001,11,17,0.654
459,500,0.001,11,19,0.654
460,500,0.001,13,1,0.614
461,500,0.001,13,3,0.633
462,500,0.001,13,5,0.654
463,500,0.001,13,7,0.654
464,500,0.001,13,9,0.654
465,500,0.001,13,11,0.654
466,500,0.001,13,13,0.654
467,500,0.001,13,15,0.654
468,500,0.001,13,17,0.654
469,500,0.001,13,19,0.654
470,500,0.001,15,1,0.614
471,500,0.001,15,3,0.654
472,500,0.001,15,5,0.654
473,500,0.001,15,7,0.654
474,500,0.001,15,9,0.654
475,500,0.001,15,11,0.654
476,500,0.001,15,13,0.654
477,500,0.001,15,15,0.654
478,500,0.001,15,17,0.654
479,500,0.001,15,19,0.654
480,500,0.001,17,1,0.633
481,500,0.001,17,3,0.654
482,500,0.001,17,5,0.654
483,500,0.001,17,7,0.654
484,500,0.001,17,9,0.654
485,500,0.001,17,11,0.654
486,500,0.001,17,13,0.654
487,500,0.001,17,15,0.654
488,500,0.001,17,17,0.654
489,500,0.001,17,19,0.654
490,500,0.001,19,1,0.633
491,500,0.001,19,3,0.633
492,500,0.001,19,5,0.654
493,500,0.001,19,7,0.654
494,500,0.001,19,9,0.654
495,500,0.001,19,11,0.654
496,500,0.001,19,13,0.654
497,500,0.001,19,15,0.654
498,500,0.001,19,17,0.654
499,500,0.001,19,19,0.654
500,500,0.0001,1,1,0.574
501,500,0.0001,1,3,0.549
502,500,0.0001,1,5,0.567
503,500,0.0001,1,7,0.531
504,500,0.0001,1,9,0.553
505,500,0.0001,1,11,0.593
506,500,0.0001,1,13,0.589
507,500,0.0001,1,15,0.571
508,500,0.0001,1,17,0.633
509,500,0.0001,1,19,0.509
510,500,0.0001,3,1,0.487
511,500,0.0001,3,3,0.447
512,500,0.0001,3,5,0.451
513,500,0.0001,3,7,0.491
514,500,0.0001,3,9,0.469
515,500,0.0001,3,11,0.491
516,500,0.0001,3,13,0.553
517,500,0.0001,3,15,0.593
518,500,0.0001,3,17,0.633
519,500,0.0001,3,19,0.571
520,500,0.0001,5,1,0.553
521,500,0.0001,5,3,0.571
522,500,0.0001,5,5,0.491
523,500,0.0001,5,7,0.509
524,500,0.0001,5,9,0.513
525,500,0.0001,5,11,0.593
526,500,0.0001,5,13,0.491
527,500,0.0001,5,15,0.469
528,500,0.0001,5,17,0.589
529,500,0.0001,5,19,0.531
530,500,0.0001,7,1,0.491
531,500,0.0001,7,3,0.509
532,500,0.0001,7,5,0.549
533,500,0.0001,7,7,0.549
534,500,0.0001,7,9,0.509
535,500,0.0001,7,11,0.513
536,500,0.0001,7,13,0.531
537,500,0.0001,7,15,0.589
538,500,0.0001,7,17,0.593
539,500,0.0001,7,19,0.469
540,500,0.0001,9,1,0.513
541,500,0.0001,9,3,0.553
542,500,0.0001,9,5,0.451
543,500,0.0001,9,7,0.611
544,500,0.0001,9,9,0.661
545,500,0.0001,9,11,0.513
546,500,0.0001,9,13,0.451
547,500,0.0001,9,15,0.491
548,500,0.0001,9,17,0.527
549,500,0.0001,9,19,0.553
550,500,0.0001,11,1,0.491
551,500,0.0001,11,3,0.593
552,500,0.0001,11,5,0.553
553,500,0.0001,11,7,0.531
554,500,0.0001,11,9,0.571
555,500,0.0001,11,11,0.549
556,500,0.0001,11,13,0.593
557,500,0.0001,11,15,0.571
558,500,0.0001,11,17,0.491
559,500,0.0001,11,19,0.509
560,500,0.0001,13,1,0.549
561,500,0.0001,13,3,0.469
562,500,0.0001,13,5,0.571
563,500,0.0001,13,7,0.553
564,500,0.0001,13,9,0.531
565,500,0.0001,13,11,0.553
566,500,0.0001,13,13,0.589
567,500,0.0001,13,15,0.491
568,500,0.0001,13,17,0.531
569,500,0.0001,13,19,0.567
570,500,0.0001,15,1,0.531
571,500,0.0001,15,3,0.473
572,500,0.0001,15,5,0.593
573,500,0.0001,15,7,0.509
574,500,0.0001,15,9,0.429
575,500,0.0001,15,11,0.549
576,500,0.0001,15,13,0.513
577,500,0.0001,15,15,0.589
578,500,0.0001,15,17,0.578
579,500,0.0001,15,19,0.466
580,500,0.0001,17,1,0.487
581,500,0.0001,17,3,0.491
582,500,0.0001,17,5,0.571
583,500,0.0001,17,7,0.534
584,500,0.0001,17,9,0.565
585,500,0.0001,17,11,0.509
586,500,0.0001,17,13,0.618
587,500,0.0001,17,15,0.593
588,500,0.0001,17,17,0.522
589,500,0.0001,17,19,0.527
590,500,0.0001,19,1,0.571
591,500,0.0001,19,3,0.513
592,500,0.0001,19,5,0.531
593,500,0.0001,19,7,0.553
594,500,0.0001,19,9,0.552
595,500,0.0001,19,11,0.478
596,500,0.0001,19,13,0.469
597,500,0.0001,19,15,0.531
598,500,0.0001,19,17,0.531
599,500,0.0001,19,19,0.531
600,500,1e-05,1,1,0.531
601,500,1e-05,1,3,0.531
602,500,1e-05,1,5,0.531
603,500,1e-05,1,7,0.429
604,500,1e-05,1,9,0.451
605,500,1e-05,1,11,0.509
606,500,1e-05,1,13,0.527
607,500,1e-05,1,15,0.549
608,500,1e-05,1,17,0.452
609,500,1e-05,1,19,0.527
610,500,1e-05,3,1,0.491
611,500,1e-05,3,3,0.429
612,500,1e-05,3,5,0.473
613,500,1e-05,3,7,0.531
614,500,1e-05,3,9,0.447
615,500,1e-05,3,11,0.5
616,500,1e-05,3,13,0.571
617,500,1e-05,3,15,0.473
618,500,1e-05,3,17,0.491
619,500,1e-05,3,19,0.571
620,500,1e-05,5,1,0.411
621,500,1e-05,5,3,0.451
622,500,1e-05,5,5,0.447
623,500,1e-05,5,7,0.531
624,500,1e-05,5,9,0.509
625,500,1e-05,5,11,0.473
626,500,1e-05,5,13,0.556
627,500,1e-05,5,15,0.469
628,500,1e-05,5,17,0.571
629,500,1e-05,5,19,0.429
630,500,1e-05,7,1,0.491
631,500,1e-05,7,3,0.509
632,500,1e-05,7,5,0.469
633,500,1e-05,7,7,0.407
634,500,1e-05,7,9,0.429
635,500,1e-05,7,11,0.451
636,500,1e-05,7,13,0.593
637,500,1e-05,7,15,0.451
638,500,1e-05,7,17,0.589
639,500,1e-05,7,19,0.426
640,500,1e-05,9,1,0.449
641,500,1e-05,9,3,0.407
642,500,1e-05,9,5,0.479
643,500,1e-05,9,7,0.407
644,500,1e-05,9,9,0.473
645,500,1e-05,9,11,0.571
646,500,1e-05,9,13,0.491
647,500,1e-05,9,15,0.509
648,500,1e-05,9,17,0.513
649,500,1e-05,9,19,0.513
650,500,1e-05,11,1,0.549
651,500,1e-05,11,3,0.491
652,500,1e-05,11,5,0.492
653,500,1e-05,11,7,0.575
654,500,1e-05,11,9,0.469
655,500,1e-05,11,11,0.451
656,500,1e-05,11,13,0.469
657,500,1e-05,11,15,0.494
658,500,1e-05,11,17,0.469
659,500,1e-05,11,19,0.527
660,500,1e-05,13,1,0.531
661,500,1e-05,13,3,0.531
662,500,1e-05,13,5,0.407
663,500,1e-05,13,7,0.531
664,500,1e-05,13,9,0.469
665,500,1e-05,13,11,0.451
666,500,1e-05,13,13,0.429
667,500,1e-05,13,15,0.549
668,500,1e-05,13,17,0.473
669,500,1e-05,13,19,0.553
670,500,1e-05,15,1,0.531
671,500,1e-05,15,3,0.509
672,500,1e-05,15,5,0.445
673,500,1e-05,15,7,0.451
674,500,1e-05,15,9,0.473
675,500,1e-05,15,11,0.469
676,500,1e-05,15,13,0.549
677,500,1e-05,15,15,0.509
678,500,1e-05,15,17,0.531
679,500,1e-05,15,19,0.515
680,500,1e-05,17,1,0.491
681,500,1e-05,17,3,0.443
682,500,1e-05,17,5,0.531
683,500,1e-05,17,7,0.466
684,500,1e-05,17,9,0.447
685,500,1e-05,17,11,0.469
686,500,1e-05,17,13,0.429
687,500,1e-05,17,15,0.469
688,500,1e-05,17,17,0.614
689,500,1e-05,17,19,0.491
690,500,1e-05,19,1,0.509
691,500,1e-05,19,3,0.574
692,500,1e-05,19,5,0.447
693,500,1e-05,19,7,0.491
694,500,1e-05,19,9,0.469
695,500,1e-05,19,11,0.407
696,500,1e-05,19,13,0.447
697,500,1e-05,19,15,0.469
698,500,1e-05,19,17,0.481
699,500,1e-05,19,19,0.469
700,500,1e-07,1,1,0.491
701,500,1e-07,1,3,0.491
702,500,1e-07,1,5,0.451
703,500,1e-07,1,7,0.487
704,500,1e-07,1,9,0.447
705,500,1e-07,1,11,0.429
706,500,1e-07,1,13,0.513
707,500,1e-07,1,15,0.531
708,500,1e-07,1,17,0.491
709,500,1e-07,1,19,0.451
710,500,1e-07,3,1,0.487
711,500,1e-07,3,3,0.534
712,500,1e-07,3,5,0.469
713,500,1e-07,3,7,0.531
714,500,1e-07,3,9,0.491
715,500,1e-07,3,11,0.447
716,500,1e-07,3,13,0.469
717,500,1e-07,3,15,0.447
718,500,1e-07,3,17,0.451
719,500,1e-07,3,19,0.571
720,500,1e-07,5,1,0.549
721,500,1e-07,5,3,0.451
722,500,1e-07,5,5,0.429
723,500,1e-07,5,7,0.553
724,500,1e-07,5,9,0.513
725,500,1e-07,5,11,0.513
726,500,1e-07,5,13,0.491
727,500,1e-07,5,15,0.509
728,500,1e-07,5,17,0.56
729,500,1e-07,5,19,0.497
730,500,1e-07,7,1,0.451
731,500,1e-07,7,3,0.447
732,500,1e-07,7,5,0.473
733,500,1e-07,7,7,0.611
734,500,1e-07,7,9,0.591
735,500,1e-07,7,11,0.429
736,500,1e-07,7,13,0.593
737,500,1e-07,7,15,0.398
738,500,1e-07,7,17,0.491
739,500,1e-07,7,19,0.527
740,500,1e-07,9,1,0.516
741,500,1e-07,9,3,0.513
742,500,1e-07,9,5,0.549
743,500,1e-07,9,7,0.534
744,500,1e-07,9,9,0.451
745,500,1e-07,9,11,0.513
746,500,1e-07,9,13,0.469
747,500,1e-07,9,15,0.473
748,500,1e-07,9,17,0.571
749,500,1e-07,9,19,0.549
750,500,1e-07,11,1,0.531
751,500,1e-07,11,3,0.469
752,500,1e-07,11,5,0.531
753,500,1e-07,11,7,0.426
754,500,1e-07,11,9,0.466
755,500,1e-07,11,11,0.491
756,500,1e-07,11,13,0.504
757,500,1e-07,11,15,0.514
758,500,1e-07,11,17,0.509
759,500,1e-07,11,19,0.593
760,500,1e-07,13,1,0.473
761,500,1e-07,13,3,0.469
762,500,1e-07,13,5,0.531
763,500,1e-07,13,7,0.593
764,500,1e-07,13,9,0.42
765,500,1e-07,13,11,0.487
766,500,1e-07,13,13,0.487
767,500,1e-07,13,15,0.531
768,500,1e-07,13,17,0.429
769,500,1e-07,13,19,0.487
770,500,1e-07,15,1,0.469
771,500,1e-07,15,3,0.435
772,500,1e-07,15,5,0.447
773,500,1e-07,15,7,0.506
774,500,1e-07,15,9,0.469
775,500,1e-07,15,11,0.487
776,500,1e-07,15,13,0.451
777,500,1e-07,15,15,0.509
778,500,1e-07,15,17,0.469
779,500,1e-07,15,19,0.451
780,500,1e-07,17,1,0.494
781,500,1e-07,17,3,0.491
782,500,1e-07,17,5,0.429
783,500,1e-07,17,7,0.491
784,500,1e-07,17,9,0.509
785,500,1e-07,17,11,0.491
786,500,1e-07,17,13,0.509
787,500,1e-07,17,15,0.528
788,500,1e-07,17,17,0.447
789,500,1e-07,17,19,0.513
790,500,1e-07,19,1,0.531
791,500,1e-07,19,3,0.531
792,500,1e-07,19,5,0.429
793,500,1e-07,19,7,0.531
794,500,1e-07,19,9,0.491
795,500,1e-07,19,11,0.432
796,500,1e-07,19,13,0.407
797,500,1e-07,19,15,0.531
798,500,1e-07,19,17,0.491
799,500,1e-07,19,19,0.447
800,1000,0.001,1,1,0.654
801,1000,0.001,1,3,0.654
802,1000,0.001,1,5,0.654
803,1000,0.001,1,7,0.654
804,1000,0.001,1,9,0.654
805,1000,0.001,1,11,0.654
806,1000,0.001,1,13,0.654
807,1000,0.001,1,15,0.654
808,1000,0.001,1,17,0.654
809,1000,0.001,1,19,0.654
810,1000,0.001,3,1,0.654
811,1000,0.001,3,3,0.654
812,1000,0.001,3,5,0.654
813,1000,0.001,3,7,0.654
814,1000,0.001,3,9,0.654
815,1000,0.001,3,11,0.654
816,1000,0.001,3,13,0.654
817,1000,0.001,3,15,0.654
818,1000,0.001,3,17,0.654
819,1000,0.001,3,19,0.654
820,1000,0.001,5,1,0.654
821,1000,0.001,5,3,0.654
822,1000,0.001,5,5,0.654
823,1000,0.001,5,7,0.654
824,1000,0.001,5,9,0.654
825,1000,0.001,5,11,0.654
826,1000,0.001,5,13,0.654
