,Max Iter,Alpha,Num Node 1,Num Node 2,MSE
738,1000,0.0001,6,41,
739,1000,0.0001,6,46,
740,1000,0.0001,11,1,
741,1000,0.0001,11,6,
742,1000,0.0001,11,11,
743,1000,0.0001,11,16,
744,1000,0.0001,11,21,
745,1000,0.0001,11,26,
746,1000,0.0001,11,31,
747,1000,0.0001,11,36,
748,1000,0.0001,11,41,
749,1000,0.0001,11,46,
750,1000,0.0001,16,1,
751,1000,0.0001,16,6,
752,1000,0.0001,16,11,
753,1000,0.0001,16,16,
754,1000,0.0001,16,21,
755,1000,0.0001,16,26,
756,1000,0.0001,16,31,
757,1000,0.0001,16,36,
758,1000,0.0001,16,41,
759,1000,0.0001,16,46,
760,1000,0.0001,21,1,
761,1000,0.0001,21,6,
762,1000,0.0001,21,11,
763,1000,0.0001,21,16,
764,1000,0.0001,21,21,
765,1000,0.0001,21,26,
766,1000,0.0001,21,31,
767,1000,0.0001,21,36,
768,1000,0.0001,21,41,
769,1000,0.0001,21,46,
770,1000,0.0001,26,1,
771,1000,0.0001,26,6,
772,1000,0.0001,26,11,
773,1000,0.0001,26,16,
774,1000,0.0001,26,21,
775,1000,0.0001,26,26,
776,1000,0.0001,26,31,
777,1000,0.0001,26,36,
778,1000,0.0001,26,41,
779,1000,0.0001,26,46,
780,1000,0.0001,31,1,
781,1000,0.0001,31,6,
782,1000,0.0001,31,11,
783,1000,0.0001,31,16,
784,1000,0.0001,31,21,
785,1000,0.0001,31,26,
786,1000,0.0001,31,31,
787,1000,0.0001,31,36,
788,1000,0.0001,31,41,
789,1000,0.0001,31,46,
790,1000,0.0001,36,1,
791,1000,0.0001,36,6,
792,1000,0.0001,36,11,
793,1000,0.0001,36,16,
794,1000,0.0001,36,21,
795,1000,0.0001,36,26,
796,1000,0.0001,36,31,
797,1000,0.0001,36,36,
798,1000,0.0001,36,41,
799,1000,0.0001,36,46,
800,1000,1e-05,1,1,2.073
801,1000,1e-05,1,6,1.807
802,1000,1e-05,1,11,1.914
803,1000,1e-05,1,16,1.48
804,1000,1e-05,1,21,2.022
805,1000,1e-05,1,26,1.744
806,1000,1e-05,1,31,1.902
807,1000,1e-05,1,36,1.771
808,1000,1e-05,1,41,1.859
809,1000,1e-05,1,46,1.977
810,1000,1e-05,6,1,
811,1000,1e-05,6,6,
812,1000,1e-05,6,11,
813,1000,1e-05,6,16,
814,1000,1e-05,6,21,
815,1000,1e-05,6,26,
816,1000,1e-05,6,31,
817,1000,1e-05,6,36,
818,1000,1e-05,6,41,
819,1000,1e-05,6,46,
820,1000,1e-05,11,1,
821,1000,1e-05,11,6,
822,1000,1e-05,11,11,
823,1000,1e-05,11,16,
824,1000,1e-05,11,21,
825,1000,1e-05,11,26,
826,1000,1e-05,11,31,
827,1000,1e-05,11,36,
828,1000,1e-05,11,41,
829,1000,1e-05,11,46,
830,1000,1e-05,16,1,
831,1000,1e-05,16,6,
832,1000,1e-05,16,11,
833,1000,1e-05,16,16,
834,1000,1e-05,16,21,
835,1000,1e-05,16,26,
836,1000,1e-05,16,31,
837,1000,1e-05,16,36,
838,1000,1e-05,16,41,
839,1000,1e-05,16,46,
840,1000,1e-05,21,1,
841,1000,1e-05,21,6,
842,1000,1e-05,21,11,
843,1000,1e-05,21,16,
844,1000,1e-05,21,21,
845,1000,1e-05,21,26,
846,1000,1e-05,21,31,
847,1000,1e-05,21,36,
848,1000,1e-05,21,41,
849,1000,1e-05,21,46,
850,1000,1e-05,26,1,
851,1000,1e-05,26,6,
852,1000,1e-05,26,11,
853,1000,1e-05,26,16,
854,1000,1e-05,26,21,
855,1000,1e-05,26,26,
856,1000,1e-05,26,31,
857,1000,1e-05,26,36,
858,1000,1e-05,26,41,
859,1000,1e-05,26,46,
860,1000,1e-05,31,1,
861,1000,1e-05,31,6,
862,1000,1e-05,31,11,
863,1000,1e-05,31,16,
864,1000,1e-05,31,21,
865,1000,1e-05,31,26,
866,1000,1e-05,31,31,
867,1000,1e-05,31,36,
868,1000,1e-05,31,41,
869,1000,1e-05,31,46,
870,1000,1e-05,36,1,
871,1000,1e-05,36,6,
872,1000,1e-05,36,11,
873,1000,1e-05,36,16,
874,1000,1e-05,36,21,
875,1000,1e-05,36,26,
876,1000,1e-05,36,31,
877,1000,1e-05,36,36,
878,1000,1e-05,36,41,
879,1000,1e-05,36,46,
880,1000,1e-07,1,1,1.87
881,1000,1e-07,1,6,1.502
882,1000,1e-07,1,11,1.613
883,1000,1e-07,1,16,1.642
884,1000,1e-07,1,21,1.767
885,1000,1e-07,1,26,1.445
886,1000,1e-07,1,31,1.705
887,1000,1e-07,1,36,1.924
888,1000,1e-07,1,41,2.237
889,1000,1e-07,1,46,1.862
890,1000,1e-07,6,1,6.197
891,1000,1e-07,6,6,6.434
892,1000,1e-07,6,11,6.905
893,1000,1e-07,6,16,6.104
894,1000,1e-07,6,21,7.8
895,1000,1e-07,6,26,7.47
896,1000,1e-07,6,31,6.967
897,1000,1e-07,6,36,7.1
898,1000,1e-07,6,41,6.699
899,1000,1e-07,6,46,5.692
900,1000,1e-07,11,1,14.834
901,1000,1e-07,11,6,17.643
902,1000,1e-07,11,11,15.798
903,1000,1e-07,11,16,13.399
904,1000,1e-07,11,21,17.628
905,1000,1e-07,11,26,13.971
906,1000,1e-07,11,31,15.884
907,1000,1e-07,11,36,13.408
908,1000,1e-07,11,41,13.119
909,1000,1e-07,11,46,14.628
910,1000,1e-07,16,1,31.956
911,1000,1e-07,16,6,24.733
912,1000,1e-07,16,11,27.52
913,1000,1e-07,16,16,34.869
914,1000,1e-07,16,21,35.819
915,1000,1e-07,16,26,39.091
916,1000,1e-07,16,31,28.298
917,1000,1e-07,16,36,32.653
918,1000,1e-07,16,41,36.511
919,1000,1e-07,16,46,30.465
920,1000,1e-07,21,1,
921,1000,1e-07,21,6,
922,1000,1e-07,21,11,
923,1000,1e-07,21,16,
924,1000,1e-07,21,21,
925,1000,1e-07,21,26,
926,1000,1e-07,21,31,
927,1000,1e-07,21,36,
928,1000,1e-07,21,41,
929,1000,1e-07,21,46,
930,1000,1e-07,26,1,
931,1000,1e-07,26,6,
932,1000,1e-07,26,11,
933,1000,1e-07,26,16,
934,1000,1e-07,26,21,
935,1000,1e-07,26,26,
936,1000,1e-07,26,31,
937,1000,1e-07,26,36,
938,1000,1e-07,26,41,
939,1000,1e-07,26,46,
