,Max Iter,Alpha,Num Node 1,Num Node 2,MSE
108,100,1e-05,1,1,1.367
109,100,1e-05,1,3,2.212
110,100,1e-05,1,5,3.199
111,100,1e-05,1,7,3.387
112,100,1e-05,1,9,4.912
113,100,1e-05,1,11,6.853
114,100,1e-05,3,1,1.468
115,100,1e-05,3,3,1.961
116,100,1e-05,3,5,2.327
117,100,1e-05,3,7,3.278
118,100,1e-05,3,9,4.752
119,100,1e-05,3,11,5.087
120,100,1e-05,5,1,1.376
121,100,1e-05,5,3,1.664
122,100,1e-05,5,5,2.314
123,100,1e-05,5,7,2.849
124,100,1e-05,5,9,3.34
125,100,1e-05,5,11,5.061
126,100,1e-05,7,1,1.572
127,100,1e-05,7,3,1.968
128,100,1e-05,7,5,1.806
129,100,1e-05,7,7,2.745
130,100,1e-05,7,9,3.018
131,100,1e-05,7,11,3.394
132,100,1e-05,9,1,1.549
133,100,1e-05,9,3,1.597
134,100,1e-05,9,5,1.731
135,100,1e-05,9,7,2.457
136,100,1e-05,9,9,2.474
137,100,1e-05,9,11,2.873
138,100,1e-05,11,1,1.48
139,100,1e-05,11,3,1.442
140,100,1e-05,11,5,2.016
141,100,1e-05,11,7,1.786
142,100,1e-05,11,9,2.805
143,100,1e-05,11,11,2.886
144,500,0.1,1,1,
145,500,0.1,1,3,
146,500,0.1,1,5,
147,500,0.1,1,7,
148,500,0.1,1,9,
149,500,0.1,1,11,
150,500,0.1,3,1,
151,500,0.1,3,3,
152,500,0.1,3,5,
153,500,0.1,3,7,
154,500,0.1,3,9,
155,500,0.1,3,11,
156,500,0.1,5,1,
157,500,0.1,5,3,
158,500,0.1,5,5,
159,500,0.1,5,7,
160,500,0.1,5,9,
161,500,0.1,5,11,
162,500,0.1,7,1,
163,500,0.1,7,3,
164,500,0.1,7,5,
165,500,0.1,7,7,
166,500,0.1,7,9,
167,500,0.1,7,11,
168,500,0.1,9,1,
169,500,0.1,9,3,
170,500,0.1,9,5,
171,500,0.1,9,7,
172,500,0.1,9,9,
173,500,0.1,9,11,
174,500,0.1,11,1,
175,500,0.1,11,3,
176,500,0.1,11,5,
177,500,0.1,11,7,
178,500,0.1,11,9,
179,500,0.1,11,11,
180,500,0.01,1,1,1.35
181,500,0.01,1,3,1.61
182,500,0.01,1,5,
183,500,0.01,1,7,
184,500,0.01,1,9,
185,500,0.01,1,11,
186,500,0.01,3,1,
187,500,0.01,3,3,
188,500,0.01,3,5,
189,500,0.01,3,7,
190,500,0.01,3,9,
191,500,0.01,3,11,
192,500,0.01,5,1,
193,500,0.01,5,3,
194,500,0.01,5,5,
195,500,0.01,5,7,
196,500,0.01,5,9,
197,500,0.01,5,11,
198,500,0.01,7,1,
199,500,0.01,7,3,
200,500,0.01,7,5,
201,500,0.01,7,7,
202,500,0.01,7,9,
203,500,0.01,7,11,
204,500,0.01,9,1,
205,500,0.01,9,3,
206,500,0.01,9,5,
207,500,0.01,9,7,
208,500,0.01,9,9,
209,500,0.01,9,11,
210,500,0.01,11,1,
211,500,0.01,11,3,
212,500,0.01,11,5,
213,500,0.01,11,7,
214,500,0.01,11,9,
215,500,0.01,11,11,
216,500,0.001,1,1,1.429
217,500,0.001,1,3,2.065
218,500,0.001,1,5,3.173
219,500,0.001,1,7,3.996
220,500,0.001,1,9,4.008
221,500,0.001,1,11,5.241
222,500,0.001,3,1,1.256
223,500,0.001,3,3,
224,500,0.001,3,5,
225,500,0.001,3,7,
